code,Region_Name,Year,EC_XPD__CAP_CR,HOU_ELC_ACSN_ZS,HOU_MLT_MAIN_ZS,ROD_DIST_BDMG_BM_KM,ROD_DIST_FAIR_BM_KM,ROD_DIST_GOOD_BM_KM,ROD_DIST_LDMG_BM_KM,SE_SRSEC_NENR_ZS,SL_EMP_AGR_FRST_FSH,SL_TLF,SP_URB_TOTL_ZS,LND_TOTL_K2,EC_XPD_TOTL_CR,SP_POP_TOTL,REV_TOTL_CR,DAK_INFR_CR,DAK_INFR_ROD_CR,ROD_VILG_ASPH_ZS,ROD_VILG_DIRT_ZS,ROD_VILG_GRAVL_ZS,ROD_VILG_OTHR_ZS
3172,"Jakarta Timur, Kota",2007,,99.47,,,,,,52.76,1188,1139535,,,,2423065,,,,,,,
3172,"Jakarta Timur, Kota",2008,,99.77,55.63,,,,,51.49,838,1257517,,,,2428213,,,,100,,,
3172,"Jakarta Timur, Kota",2009,,99.7,,,,,,55.92,2988,1200578,,,,2448653,,,,,,,
3172,"Jakarta Timur, Kota",2010,,99.50372,,,,,,55.23,2868,1403243,100,,,2693896,,,,,,,
3172,"Jakarta Timur, Kota",2011,,99.85571,25.40367,,,,,54.86,9199,1432122,100,,,2734683,,,,100,,,
3172,"Jakarta Timur, Kota",2012,,100,,,,,,56.45,11432,1329286,,,,2763095,,,,,,,
3172,"Jakarta Timur, Kota",2013,,100,,,,,,60.371956,5418,1350061,,,,2791072,,,,,,,
3172,"Jakarta Timur, Kota",2014,,,,,,,,62.3,,,,,,,,,,,,,
3173,"Jakarta Pusat, Kota",2000,,99.74,43.61,,,,,57.01,,,100,,,,,,,100,,,
3173,"Jakarta Pusat, Kota",2001,,99.67,,,,,,51.03,,,,,,,,,,,,,
3173,"Jakarta Pusat, Kota",2002,,99.84,,,,,,54.44,,,,,,,,,,,,,
3173,"Jakarta Pusat, Kota",2003,,98.68,47.37,,,,,53.87,,,,,,891080,,,,100,,,
3173,"Jakarta Pusat, Kota",2004,,99.77,,,,,,58.13,,,,,,897118,,,,,,,
3173,"Jakarta Pusat, Kota",2005,,,69.16,,,,,55.64,,,100,,,910970,,,,100,,,
3173,"Jakarta Pusat, Kota",2006,,99.92,,,,,,57.2,,,,,,893541,,,,,,,
3173,"Jakarta Pusat, Kota",2007,,99.85,,,,,,52.4,514,448824,,,,894045,,,,,,,
3173,"Jakarta Pusat, Kota",2008,,99.37,62.91,,,,,52.49,982,480432,,,,894740,,,,100,,,
3173,"Jakarta Pusat, Kota",2009,,99.69,,,,,,47.39,379,480656,,,,902216,,,,,,,
3173,"Jakarta Pusat, Kota",2010,,99.58018,,,,,,53.13,1324,483242,100,,,899515,,,,,,,
3173,"Jakarta Pusat, Kota",2011,,99.86201,53.84882,,,,,50.49,413,488546,100,,,898980,,,,100,,,
3173,"Jakarta Pusat, Kota",2012,,99.4,,,,,,55.81,0,586467,,,,902856,,,,,,,
3173,"Jakarta Pusat, Kota",2013,,100,,,,,,59.620041,423,541025,,,,906601,,,,,,,
3173,"Jakarta Pusat, Kota",2014,,,,,,,,62.89,,,,,,,,,,,,,
3174,"Jakarta Barat, Kota",2000,,99.75,39.28,,,,,55.02,,,100,,,,,,,100,,,
3174,"Jakarta Barat, Kota",2001,,99.67,,,,,,54.19,,,,,,,,,,,,,
3174,"Jakarta Barat, Kota",2002,,100,,,,,,51.48,,,,,,,,,,,,,
3174,"Jakarta Barat, Kota",2003,,98.44,50.99,,,,,62.32,,,,,,2031717,,,,100,,,
3174,"Jakarta Barat, Kota",2004,,99.69,,,,,,60.84,,,,,,2027608,,,,,,,
3174,"Jakarta Barat, Kota",2005,,,53.21,,,,,44.29,,,100,,,2042956,,,,100,,,
3174,"Jakarta Barat, Kota",2006,,100,,,,,,50.85,,,,,,2135769,,,,,,,
3174,"Jakarta Barat, Kota",2007,,99.62,,,,,,47.35,3833,1056358,,,,2170459,,,,,,,
3174,"Jakarta Barat, Kota",2008,,99.31,57.18,,,,,49.5,2124,1127365,,,,2202672,,,,96.43,,3.57,
3174,"Jakarta Barat, Kota",2009,,99.7,,,,,,42.86,5796,1129433,,,,2221243,,,,,,,
3174,"Jakarta Barat, Kota",2010,,99.66666,,,,,,46.79,6763,1303658,100,,,2281945,,,,,,,
3174,"Jakarta Barat, Kota",2011,,100,31.95784,,,,,47.31,5991,1228453,100,,,2327930,,,,100,,,
3174,"Jakarta Barat, Kota",2012,,100,,,,,,52.55,7142,1269717,,,,2362380,,,,,,,
3174,"Jakarta Barat, Kota",2013,,99.692749023,,,,,,48.544617,3765,1274872,,,,2396585,,,,,,,
3174,"Jakarta Barat, Kota",2014,,,,,,,,55.75,,,,,,,,,,,,,
3175,"Jakarta Utara, Kota",2000,,99.5,53.29,,,,,61.34,,,100,,,,,,,85.71,,2.86,
3175,"Jakarta Utara, Kota",2001,,99.66,,,,,,46.67,,,,,,,,,,,,,
3175,"Jakarta Utara, Kota",2002,,100,,,,,,58.3,,,,,,,,,,,,,
3175,"Jakarta Utara, Kota",2003,,98.68,51.3,,,,,60.94,,,,,,1448612,,,,100,,,
3175,"Jakarta Utara, Kota",2004,,99.15,,,,,,61.08,,,,,,1421726,,,,,,,
3175,"Jakarta Utara, Kota",2005,,,68.97,,,,,49.65,,,100,,,1433534,,,,100,,,
3175,"Jakarta Utara, Kota",2006,,99.77,,,,,,53.56,,,,,,1455393,,,,,,,
3175,"Jakarta Utara, Kota",2007,,99.77,,,,,,41.47,7250,747380,,,,1457140,,,,,,,
3175,"Jakarta Utara, Kota",2008,,99.77,60.7,,,,,44.79,2055,786741,,,,1459360,,,,100,,,
3175,"Jakarta Utara, Kota",2009,,99.46,,,,,,47.29,9227,779159,,,,1471663,,,,,,,
3175,"Jakarta Utara, Kota",2010,,99.83151,,,,,,41.91,11688,931557,100,,,1645659,,,,,,,
3175,"Jakarta Utara, Kota",2011,,100,48.18202,,,,,40.66,9882,881134,100,,,1672882,,,,100,,,
3175,"Jakarta Utara, Kota",2012,,99.84,,,,,,45.86,3729,1027398,,,,1692338,,,,,,,
3175,"Jakarta Utara, Kota",2013,,100,,,,,,46.736797,3555,854194,,,,1711036,,,,,,,
3175,"Jakarta Utara, Kota",2014,,,,,,,,51.04,,,,,,,,,,,,,
3201,"Bogor, Kab.",2000,,93.38,7.16,29,451,193,539,34.3,,,57.4,3120,,4652229,245944307000,,,70.52,3.07,26.42,
3201,"Bogor, Kab.",2001,86892746030,88.86,,,,,,28.34,,,,3277.76,562317239270,3630400,680899118150,,,,,,
3201,"Bogor, Kab.",2002,128734788610,91.53,,29,451,193,539,24.63,,,,3357.92,819601912430,3762220,806762726230,,,,,,
3201,"Bogor, Kab.",2003,120681288015,96.01,12.65,,,,,24.37,,,,3357.92,803164134062,3901479,845677874068,1,,72,3.29,24.71,
3201,"Bogor, Kab.",2004,189688500836,96.8,,,,,,28.52,,,,3357.92,974948086640,3797875,991691771238,,,,,,
3201,"Bogor, Kab.",2005,248885102317,,14.16,,,,,25.39,,,56.956902921,3357.92,1.0393618E12,3802998.9423,1.0870819E12,,,78.17,2.82,18.54,0.23
3201,"Bogor, Kab.",2006,326088624459,95.8,,,,,,29.77,,,,3357.92,1.3172092E12,3912559,1.3507257E12,5.65,4.89,,,,
3201,"Bogor, Kab.",2007,339636199924,97.05,,,,,,31.59,268062,1624606,,3357.92,919120990285,3971128,1.6245347E12,3.235,1.997,,,,
3201,"Bogor, Kab.",2008,366061050666,97.94,14.62,74,404,178,556,32.94,367164,1702048,,2710.62,,4029263,1.8665221E12,3.235,1.997,70.79,1.87,27.34,
3201,"Bogor, Kab.",2009,,98.46,,,,,,33.78,291468,1728600,,2710.62,,4086428,2.1768935E12,15.613,9.114,,,,
3201,"Bogor, Kab.",2010,612386350945,98.52998,,,,,,29.89,266315,1927377,79.01,,2.6289402E12,4771932,2.511475E12,,,,,,
3201,"Bogor, Kab.",2011,703670729991,99.45987,8.563301,,,,,30.4,239325,2074803,79.00804,,3.2377567E12,4943746,3.4636201E12,,,89.01869,0.4672897,10.51402,
3201,"Bogor, Kab.",2012,1.03547E12,99.95,,,,,,50.84,284446,2296085,,,3.6739971E12,5073116,3.95409E12,,,,,,
3201,"Bogor, Kab.",2013,1.3167817E12,99.933143616,,,,,,43.091221,259020,2313606,,,,5202097,4.5723324E12,,,,,,
3201,"Bogor, Kab.",2014,,,,,,,,48.89,,,,,,,,,,,,,
3202,"Sukabumi, Kab.",2000,,87.4,2.65,46,509,161,793,31.21,,,24.49,3932,,2075141,159462439000,,,59.17,10.36,30.18,0.3
3202,"Sukabumi, Kab.",2001,67521366530,83.17,,,,,,22.36,,,,3867.16,363319586010,2112039,375017123320,,,,,,
3202,"Sukabumi, Kab.",2002,82934012692,89.15,,46,509,161,793,23.63,,,,3947.83,417919317360,2152241,425496346710,,,,,,
3202,"Sukabumi, Kab.",2003,51117244823,94.5,2.99,,,,,25.28,,,,3947.83,529596744597,2194508,528221866368,1,,53.98,4.72,41,0.29
3202,"Sukabumi, Kab.",2004,39902497599,93.48,,,,,,27.43,,,,3947.83,574565207880,2190080,570634856438,,,,,,
3202,"Sukabumi, Kab.",2005,,,5.15,,,,,17.35,,,25.03245897,3947.83,,2193987.5674,,,,56.56,3.5,39.94,
3202,"Sukabumi, Kab.",2006,61309824329,94.81,,,,,,28.67,,,,3947.83,883837075014,2195589,897128900646,9.61,6.61,,,,
3202,"Sukabumi, Kab.",2007,,94.26,,,,,,33.04,323676,1006447,,3947.83,1.0751589E12,2208941,1.1058274E12,16.786,11.234,,,,
3202,"Sukabumi, Kab.",2008,149046526061,92.93,5.49,14,314,133,1047,32.3,454817,988658,,4145.7,1.4281984E12,2221652,1.2221609E12,20.115,13.6,64.58,5.99,29.43,
3202,"Sukabumi, Kab.",2009,226407006517,96.4,,,,,,33.71,331893,973784,,4145.7,1.3870635E12,2233441,1.4325718E12,16.735,10.439,,,,
3202,"Sukabumi, Kab.",2010,258510711863,96.95052,,,,,,33.44,294367,952323,41.88,,1.6210108E12,2341409,1.5197351E12,,,,,,
3202,"Sukabumi, Kab.",2011,202654073240,98.00323,4.349629,,,,,30.58,261543,1022039,41.88492,,1.8495565E12,2376495,1.8560873E12,,,66.75749,3.814714,29.42779,
3202,"Sukabumi, Kab.",2012,268721000000,98.43,,,,,,44.07,329347,1056628,,,1.9991063E12,2393191,2.03342E12,,,,,,
3202,"Sukabumi, Kab.",2013,392139039436,99.422950745,,,,,,46.791527,286116,1054034,,,,2408417,2.4083551E12,,,,,,
3202,"Sukabumi, Kab.",2014,,,,,,,,51.5,,,,,,,,,,,,,
3203,"Cianjur, Kab.",2000,,83.05,3.46,45,483,186,114,33.89,,,24.79,3461,,1946405,135377850000,,,46.04,11.14,42.82,
3203,"Cianjur, Kab.",2001,49516296542,87.18,,,,,,25.09,,,,3460.82,355770552010,1974804,360208260420,,,,,,
3203,"Cianjur, Kab.",2002,61821994991,78.76,,45,483,186,114,15.71,,,,3460.82,396990794610,2005693,419678643010,,,,,,
3203,"Cianjur, Kab.",2003,86100754917,89.68,4.45,,,,,23.92,,,,3460.82,509480762481,2037769,521110519264,1,,49.85,6.74,43.4,
3203,"Cianjur, Kab.",2004,55563836331,89.11,,,,,,18.2,,,,3460.82,549469746310,2063682,565060888453,,,,,,
3203,"Cianjur, Kab.",2005,69902444351,,6.79,,,,,16.67,,,24.597335282,3217.89,596751998551,2089128.7544,607506735825,,,58.91,8.91,32.18,
3203,"Cianjur, Kab.",2006,166431500515,97.14,,,,,,21.23,,,,3217.89,843913476455,2114870,894426129747,9.5,5.98,,,,
3203,"Cianjur, Kab.",2007,202786752784,91.92,,,,,,19.66,442459,998841,,3217.89,1.0510401E12,2137178,1.0668078E12,16.443,9.877,,,,
3203,"Cianjur, Kab.",2008,222134161361,93.69,7.08,,437,405,505,11.32,476960,960201,,3840.16,1.4896295E12,2159020,1.1987144E12,19.29,11.821,64.37,7.47,28.16,
3203,"Cianjur, Kab.",2009,229637215916,96.64,,,,,,36.03,448371,964985,,3840.16,1.380922E12,2180113,1.322902E12,13.905,8.539,,,,
3203,"Cianjur, Kab.",2010,224832749280,96.6128,,,,,,25.6,414773,938203,34.11,,1.4343709E12,2171281,1.4751001E12,,,,,,
3203,"Cianjur, Kab.",2011,222509753340,97.70705,3.880078,,,,,34.19,349531,960544,34.10566,,1.7776044E12,2201003,1.7712733E12,,,63.88889,3.611111,32.5,
3203,"Cianjur, Kab.",2012,322641000000,97.59,,,,,,39.84,409044,1006597,,,1.9731856E12,2213889,2.03553E12,,,,,,
3203,"Cianjur, Kab.",2013,309901421702,98.37336731,,,,,,46.759605,369529,1026245,,,,2225313,2.2478592E12,,,,,,
3203,"Cianjur, Kab.",2014,,,,,,,,49.57,,,,,,,,,,,,,
3204,"Bandung, Kab.",2000,,97.26,7.69,75,355,321,247,36.57,,,59.59,1422,,4158083,465376847000,,,60.09,4.43,35.03,0.22
3204,"Bandung, Kab.",2001,113372662550,97.71,,,,,,31.85,,,,2954.02,830343978790,4268543,909335528290,,,,,,
3204,"Bandung, Kab.",2002,149098980540,98.22,,75,355,321,247,33.16,,,,3073.69,848539818750,3916479,847076714360,,,,,,
3204,"Bandung, Kab.",2003,67524037720,99.24,6.61,,,,,33.53,,,,3073.69,974697274256,4019569,1.0341369E12,1,,62.16,1.38,36.01,0.23
3204,"Bandung, Kab.",2004,143342599500,99.37,,,,,,37.39,,,,3073.69,1.1313475E12,4097366,1.1146605E12,,,,,,
3204,"Bandung, Kab.",2005,60241198853,,9.26,,,,,30.06,,,59.933162822,3073.69,1.1355321E12,4102048.9731,1.2014006E12,2,1,82.05,0.68,17.27,
3204,"Bandung, Kab.",2006,166343536237,99.04,,,,,,34.46,,,,3073.69,1.4285043E12,2740477,1.5956356E12,2.5,1.75,,,,
3204,"Bandung, Kab.",2007,370894040025,99.09,,,,,,35.51,388955,1868889,,3073.69,1.7999757E12,2778879,1.851601E12,3.155,1.936,,,,
3204,"Bandung, Kab.",2008,180435877408,99.79,12.88,60,352,275,310,37.34,328680,1393085,,1767.96,1.6453044E12,2816904,1.4676785E12,3.155,1.936,90.91,0.36,8.73,
3204,"Bandung, Kab.",2009,384923794100,99.25,,,,,,40.52,327524,1408659,,1767.96,731124108033,2854177,1.8057495E12,3.261,,,,,
3204,"Bandung, Kab.",2010,198090778260,99.58667,,,,,,37.69,309383,1432029,84.11,,2.1043156E12,3178543,2.0429777E12,,,,,,
3204,"Bandung, Kab.",2011,172470535785,99.91541,11.7366,,,,,42.64,249790,1393432,84.11083,,2.4602403E12,3272828,2.4533987E12,,,87.31884,,12.68116,
3204,"Bandung, Kab.",2012,489588000000,99.37,,,,,,44.9,212391,1549126,,,2.8500202E12,3339684,2.90241E12,,,,,,
3204,"Bandung, Kab.",2013,449078124664,99.771240234,,,,,,45.480469,243504,1565997,,,,3405475,3.368044E12,,,,,,
3204,"Bandung, Kab.",2014,,,,,,,,48.36,,,,,,,,,,,,,
3205,"Garut, Kab.",2000,,95.22,2.94,106,347,126,205,30.78,,,28.27,3106,,2051092,168384389000,,,65.19,4.94,29.88,
3205,"Garut, Kab.",2001,47300834235,90.82,,,,,,20.74,,,,3045.33,436806500710,2087400,450844789660,,,,,,
3205,"Garut, Kab.",2002,36652492074,94.47,,106,347,126,205,27.57,,,,3065.19,464470641800,2122263,485442169810,,,,,,
3205,"Garut, Kab.",2003,,96.92,3.34,,,,,24.28,,,,3065.19,,2156439,,1,,63.39,1.23,34.89,0.49
3205,"Garut, Kab.",2004,40902641574,97.39,,,,,,31.86,,,,3065.19,629577233915,2204175,651014630396,1.5,1.5,,,,
3205,"Garut, Kab.",2005,,,4.11,,,,,24.08,,,28.309405023,3065.19,,2207194.5243,,4.67,2.24,64.92,2.39,32.7,
3205,"Garut, Kab.",2006,137424471645,97.84,,,,,,36.03,,,,3065.19,1.0213997E12,2234039,1.0491011E12,9.28,5.51,,,,
3205,"Garut, Kab.",2007,218401172123,97.85,,,,,,37.4,321891,893709,,3065.19,1.185229E12,2258520,1.2026618E12,14.75,7.994,,,,
3205,"Garut, Kab.",2008,249644672194,99.2,4.04,132,265,89,297,34.36,416931,905487,,3074.07,1.5610761E12,2282527,1.3641836E12,17.326,9.659,62.03,0.94,37.03,
3205,"Garut, Kab.",2009,,95.65,,,,,,39.24,318935,885832,,3074.07,,2305761,583928765514,13.466,7.876,,,,
3205,"Garut, Kab.",2010,155205402443,98.90907,,,,,,32.9,317516,899564,43.41,,1.6890861E12,2404121,1.6950662E12,,,,,,
3205,"Garut, Kab.",2011,180601217327,99.6102,2.584762,,,,,43.49,366361,992979,43.40541,,2.0111838E12,2450430,2.0668584E12,,,71.46172,1.160093,27.37819,
3205,"Garut, Kab.",2012,312790000000,99.11,,,,,,45.31,366804,1004095,,,2.1319673E12,2477114,2.3298E12,,,,,,
3205,"Garut, Kab.",2013,692368428641,99.499847412,,,,,,45.672344,310115,1003916,,,,2502410,2.741528E12,,,,,,
3205,"Garut, Kab.",2014,,,,,,,,48.32,,,,,,,,,,,,,
3206,"Tasikmalaya, Kab.",2000,,92.52,4.21,65,451,108,237,29.43,,,12.68,2740,,2064075,178553624000,,,56.31,2.18,41.5,
3206,"Tasikmalaya, Kab.",2001,43964704982,94.27,,,,,,23.81,,,,2740.17,436689238610,2091408,449700889720,,,,,,
3206,"Tasikmalaya, Kab.",2002,27887254316,95.68,,65,451,108,237,27.31,,,,2568.61,367512509660,1309242,423303116220,,,,,,
3206,"Tasikmalaya, Kab.",2003,74425764067,98.3,2.05,,,,,20.58,,,,2568.61,451462120846,1325204,484827824700,1,,54.49,2.03,43.48,
3206,"Tasikmalaya, Kab.",2004,83252928896,97.15,,,,,,19.8,,,,2568.61,501801907735,1616858,515451720637,1.5,1.5,,,,
3206,"Tasikmalaya, Kab.",2005,88496672528,,2.43,,,,,22.61,,,11.987076388,2904.78,523931700557,1619230.1739,526284887962,,,51.85,0.85,47.29,
3206,"Tasikmalaya, Kab.",2006,227846845360,96.99,,,,,,27.16,,,,2904.78,768323437486,1648266,857371582393,12.95,9.48,,,,
3206,"Tasikmalaya, Kab.",2007,227324556866,96.88,,,,,,25.5,341617,883249,,2904.78,939716887681,1669610,956896501612,12.681,7.456,,,,
3206,"Tasikmalaya, Kab.",2008,211679120596,96.91,3.9,,677,117,,18.21,260030,829930,,2551.19,1.1974482E12,1690681,1.0385396E12,12.681,7.456,54.13,2.28,43.3,0.28
3206,"Tasikmalaya, Kab.",2009,165098144753,98.08,,,,,,30.36,299455,858356,,2551.19,1.25377E12,1711255,1.1576078E12,2.69,,,,,
3206,"Tasikmalaya, Kab.",2010,185630211095,98.93951,,,,,,30.91,282765,819946,25.24,,1.3627161E12,1675675,1.3095282E12,,,,,,
3206,"Tasikmalaya, Kab.",2011,167143625168,99.10596,2.251137,,,,,41.69,206140,738656,25.2396,,1.5088797E12,1699583,1.505486E12,,,65.14286,0.8571429,34,
3206,"Tasikmalaya, Kab.",2012,354485000000,99.66,,,,,,49.16,247641,850697,,,1.8294071E12,1710426,1.81339E12,,,,,,
3206,"Tasikmalaya, Kab.",2013,488363197158,99.652404785,,,,,,43.830818,277217,840747,,,,1720123,2.2136233E12,,,,,,
3206,"Tasikmalaya, Kab.",2014,,,,,,,,54.54,,,,,,,,,,,,,
3207,"Ciamis, Kab.",2000,,95.21,3.19,156,247,169,218,37.34,,,18.48,2521,,1618752,152022624000,,,78.95,0.83,20.22,
3207,"Ciamis, Kab.",2001,38185336655,92.66,,,,,,25.29,,,,2520.54,378357170420,1631050,373238017070,,,,,,
3207,"Ciamis, Kab.",2002,34808379390,97.48,,156,247,169,218,24.02,,,,2619.92,435834271110,1645599,444894738910,,,,,,
3207,"Ciamis, Kab.",2003,42904845370,94.92,3.78,,,,,29.45,,,,2619.92,573681697337,1661166,577930189202,4.5,2.1,67.49,,32.51,
3207,"Ciamis, Kab.",2004,21612147403,98.29,,,,,,34.73,,,,2557.49,543539159986,1506833,550373918521,4.29,2.69,,,,
3207,"Ciamis, Kab.",2005,55569646488,,3.58,,,,,33.32,,,18.179136501,2506.43,555440120102,1512631.5223,557234953145,,,58.84,0.58,40.58,
3207,"Ciamis, Kab.",2006,139343654593,97.25,,,,,,27.86,,,,2506.43,765512787755,1525657,1.0440729E12,18.9,13.69,,,,
3207,"Ciamis, Kab.",2007,308616187054,98.26,,,,,,35.99,358289,820140,,2506.43,1.153383E12,1531372,1.0527914E12,16.979,8.354,,,,
3207,"Ciamis, Kab.",2008,312878629863,98.71,4.32,32,376,36,345,34.2,309538,805457,,2424.71,1.6125851E12,1536609,1.1631425E12,19.494,10.08,73.49,0.29,26.22,
3207,"Ciamis, Kab.",2009,128687918750,98.28,,,,,,40.52,288229,776993,,2424.71,1.2652059E12,1541177,1.3743072E12,14.377,9.031,,,,
3207,"Ciamis, Kab.",2010,120099464487,99.15766,,,,,,40.62,282792,761982,29.4,,1.3820779E12,1532504,1.3186233E12,,,,,,
3207,"Ciamis, Kab.",2011,211847747805,99.48234,2.523031,,,,,45.77,193971,711501,29.39535,,1.6261548E12,1523959,1.5997956E12,,,79.20228,,18.80342,1.994302
3207,"Ciamis, Kab.",2012,251838000000,99.52,,,,,,55.78,258170,772763,,,1.76418E12,1532697,1.86734E12,,,,,,
3207,"Ciamis, Kab.",2013,391395028710,99.946044922,,,,,,61.584862,253164,768578,,,,1541600,2.1964939E12,,,,,,
3207,"Ciamis, Kab.",2014,,,,,,,,67.17,,,,,,,,,,,,,
3208,"Kuningan, Kab.",2000,,97,2.12,19,290,53,53,36.97,,,28.16,1117,,984792,97059867000,,,89.43,,10.57,
3208,"Kuningan, Kab.",2001,21314125928,96.88,,,,,,30.9,,,,1117,224777328640,988582,249064724200,,,,,,
3208,"Kuningan, Kab.",2002,28094195307,97.78,,19,290,53,53,37.96,,,,1117,297454953700,994413,303410007620,,,,,,
3208,"Kuningan, Kab.",2003,49160841570,99.34,2.49,,,,,31.34,,,,1117,465657918107,1001423,383607154833,3.2,1.8,91.62,0.54,7.84,
3208,"Kuningan, Kab.",2004,,99.51,,,,,,39.16,,,,1117,,1038596,,3.62,2.12,,,,
3208,"Kuningan, Kab.",2005,37002494458,,2.87,,,,,36.02,,,27.04202293,806.76,449011823365,1052585.3536,442758063579,3.98,2.01,96.53,0.53,2.93,
3208,"Kuningan, Kab.",2006,98221117411,99.84,,,,,,41.05,,,,806.76,626180623598,1060581,637595703151,14.59,9.06,,,,
3208,"Kuningan, Kab.",2007,,99.06,,,,,,35.82,179667,508469,,806.76,,1070186,766796217947,13.991,8.93,,,,
3208,"Kuningan, Kab.",2008,74212704363,99.44,3.33,20,327,45,24,28.14,184312,514871,,1110.56,812848791409,1079527,842402478720,16.075,10.247,98.4,,1.6,
3208,"Kuningan, Kab.",2009,,99.09,,,,,,44.2,188810,518469,,1110.56,387796000000,1088464,950690671800,5.262,,,,,
3208,"Kuningan, Kab.",2010,127190553164,99.68304,,,,,,43.31,147678,452967,42.01,,1.1276255E12,1035589,1.1159985E12,,,,,,
3208,"Kuningan, Kab.",2011,188794369899,99.90207,2.877725,,,,,46.26,132670,467874,42.0128,,1.2801089E12,1030205,1.3095619E12,,,97.86667,,2.133333,
3208,"Kuningan, Kab.",2012,256958000000,99.46,,,,,,52.95,158138,475725,,,1.43401E12,1036494,1.46342E12,,,,,,
3208,"Kuningan, Kab.",2013,259869947676,99.810707092,,,,,,61.375053,148057,484173,,,,1042789,1.625739E12,,,,,,
3208,"Kuningan, Kab.",2014,,,,,,,,66.4,,,,,,,,,,,,,
3209,"Cirebon, Kab.",2000,,97.54,2.68,77,255,97,165,34.38,,,56.07,974,,1931066,133260226000,,,74.76,1.65,23.35,0.24
3209,"Cirebon, Kab.",2001,42250538598,96.61,,,,,,28.36,,,,974,327912283400,1956459,359038897770,,,,,,
3209,"Cirebon, Kab.",2002,76578180416,97.17,,77,255,97,165,31.59,,,,990.92,418118430340,1984444,421782288950,,,,,,
3209,"Cirebon, Kab.",2003,76654631636,98.41,3.77,,,,,31.59,,,,990.92,530394006695,2014025,526385701340,1,,76.18,1.42,21.93,0.47
3209,"Cirebon, Kab.",2004,51649056329,97.76,,,,,,31.4,,,,990.92,563389101002,2058625,581585244723,,,,,,
3209,"Cirebon, Kab.",2005,78157958805,,3.76,,,,,34.82,,,55.547321105,990.92,616229034982,2066660.0099,619210419790,,,75.47,6.6,17.22,0.47
3209,"Cirebon, Kab.",2006,184779671724,98.5,,,,,,37.13,,,,990.92,897216871516,2073131,928670532359,14.6,7.93,,,,
3209,"Cirebon, Kab.",2007,158254782345,98.73,,,,,,27.72,149423,907233,,990.92,1.0093986E12,2090805,1.0143682E12,3.2,1.921,,,,
3209,"Cirebon, Kab.",2008,140036229385,99.32,3.92,46,210,247,139,23.69,132691,937098,,984.52,1.3370217E12,2107945,1.116407E12,3.2,1.921,83.25,1.89,14.62,0.24
3209,"Cirebon, Kab.",2009,201475734886,98.81,,,,,,32.42,159056,934039,,984.52,1.1770521E12,2124278,1.2857325E12,5.798,,,,,
3209,"Cirebon, Kab.",2010,140387572010,99.72039,,,,,,40.13,143428,858952,76.79,,1.4887432E12,2067196,1.4833755E12,,,,,,
3209,"Cirebon, Kab.",2011,194434760633,99.81839,2.452518,,,,,40.18,263934,922372,76.79158,,1.7495256E12,2060400,1.7812431E12,,,92.21698,1.415094,6.132075,0.2358491
3209,"Cirebon, Kab.",2012,338953000000,100,,,,,,51.31,192205,892936,,,2.03314E12,2076615,1.99427E12,,,,,,
3209,"Cirebon, Kab.",2013,323561695993,99.753562927,,,,,,48.663494,177122,897487,,,,2093075,2.3160117E12,,,,,,
3209,"Cirebon, Kab.",2014,,,,,,,,52.15,,,,,,,,,,,,,
3210,"Majalengka, Kab.",2000,,96.89,1.62,64,362,116,167,26.17,,,32.96,1209,,1121641,,,,73.64,0.91,25.45,
3210,"Majalengka, Kab.",2001,20869420967,98.55,,,,,,26.66,,,,1210,249236068630,1124851,274193952220,,,,,,
3210,"Majalengka, Kab.",2002,47222115809,99.24,,64,362,116,167,21.17,,,,1204.24,309155916870,1130658,297890141890,,,,,,
3210,"Majalengka, Kab.",2003,42453634484,98.13,1.97,,,,,30.22,,,,1204.24,396736823636,1137853,393250774096,3.5,1.4,77.64,0.6,21.75,
3210,"Majalengka, Kab.",2004,37442882366,98.98,,,,,,22.71,,,,1204.24,428868138112,1161785,433218448614,4.35,2.85,,,,
3210,"Majalengka, Kab.",2005,39065548877,,2.5,,,,,21.21,,,32.997620691,1204.24,464981468793,1167801.1116,476261652232,4.42,2.25,85.2,1.21,13.29,0.3
3210,"Majalengka, Kab.",2006,89086560397,99.28,,,,,,33.77,,,,1204.24,669936064616,1181826,701153455657,13.92,7.49,,,,
3210,"Majalengka, Kab.",2007,201555244177,98.85,,,,,,32.75,218389,622618,,1204.24,808033721367,1188189,794820234220,15.647,5.705,,,,
3210,"Majalengka, Kab.",2008,149482405953,98.76,2.94,43,284,157,187,33.32,179310,556521,,1204.24,1.0590633E12,1194198,876122114048,15.647,5.705,93.11,0.3,6.59,
3210,"Majalengka, Kab.",2009,217277634263,99.7,,,,,,46.07,172098,606303,,1204.24,983716892621,1199702,966481046556,,,,,,
3210,"Majalengka, Kab.",2010,171765220518,99.55614,,,,,,38.13,177458,570927,45.56,,1.1361295E12,1166473,1.1227959E12,,,,,,
3210,"Majalengka, Kab.",2011,195921116510,99.77863,1.613531,,,,,46.7,176083,531260,45.56053,,1.289009E12,1158882,1.2779215E12,,,94.94048,,5.059524,
3210,"Majalengka, Kab.",2012,351002000000,99.63,,,,,,45.4,198850,581827,,,1.5259214E12,1164724,1.57435E12,,,,,,
3210,"Majalengka, Kab.",2013,385174996026,99.861373901,,,,,,56.907616,193831,593765,,,,1170505,1.791765E12,,,,,,
